250,ดาดตะกั่ว
251,ดาวกระจาย
252,ดาวเรือง
253,ดาวเรืองฝรั่ง
254,ดีงูต้น
255,ดีปลี
256,ดีหมี
257,เดือย
258,เดือยหิน
259,แดง
260,โด่ไม่รู้ล้ม
261,ต้นตายใบเป็น
262,ตองกง
263,ตองแตก
264,ต้อยติ่ง
265,ต่อไส้
266,ตะโกนา
267,ตะโกสวน
268,ตะขบไทย
269,ตะขบป่า
270,ตะขบฝรั่ง
271,ตะขาบบิน
272,ตะคร้อ
273,ตะเคียน
274,ตะเคียนชันตาแมว
275,ตะไคร้
276,ตะไคร้ต้น
277,ตะไคร้น้ำ
278,ตะไคร้หอม
279,ตะไคร้หางนาค
280,ตะบูนขาว
281,ตะบูนดำ
282,ตะแบก
283,ตะแบกนา
284,ตะลังตังช้าง
285,ตะลิงปลิง
286,ตะลุมพุก
287,ตังกุย
288,ตันหยง
289,ตับเต่าต้น
290,ตับเต่าน้อย
291,ตับเต่าใหญ่
292,ตับแรด
293,ตาไก่
294,ตาตุ่มทะเล
295,ตาน
296,ตานขโมย
297,ตานดำ
298,ตานหม่อน
299,ตาล
300,ตาเสือ
301,ตำแยเครือ
302,ตำแยตัวเมีย
303,ตำแยแมว
304,ตำลึง
305,ตำลึงตัวผู้
306,ตีนกาขาว
307,ตีนนก
308,ตีนเป็ดทราย
309,ตีนเป็ดทะเล
310,ตีนเป็ดฝรั่ง
311,ตุมกาแดง
312,ตูมกาขาว
313,เต็ง
314,เตย
315,เตยหนู
316,เตยหอม
317,เต่าเกียด
318,เต่าร้าง
319,แตงกวา
320,แตงไทย
321,แตงโม
322,แตงหนู
323,แต้ว
324,ถ่อน
325,ถอบแถบน้ำ
326,ถั่วขาว
327,ถั่วเขียว
328,ถั่วดำ
329,ถั่วดำเม็ดเล็ก
330,ถั่วแดง
331,ถั่วแปบ
332,ถั่วผี
333,ถั่วฝักยาว
334,ถั่วพู
335,ถั่วแระต้น
336,ถั่วลันเตา
337,ถั่วลิสง
338,ถั่วเหลือง
339,เถาคัน
340,เถาคันขาว
341,เถาคันแดง
342,เถายั้ง
343,เถาวัลย์ด้วน
344,เถาวัลย์แดง
345,เถาวัลย์ปูน
346,เถาวัลย์เปรียง
347,เถาสิงห์โต
348,เถาหัวด้วน
349,เถาเอ็นอ่อน
350,ทรงบาดาล
351,ท้อ
352,ทองกวาว
353,ทองเครือ
354,ทองพันชั่ง
355,ทองสามย่าน
356,ทองหลางใบมน
357,ทองหลางลาย
358,ทองโหลง
359,ท่อมขี้หมู
360,ทับทิม
361,ทานตะวัน
362,ทำมัง
363,ทุ้งฟ้า
364,ทุเรียน
365,ทุเรียนเทศ
366,เทพทาโร
367,เท้ายายม่อม
368,เทียนกิ่ง
369,เทียนเกล็ดหอย
370,เทียนแกลบ
371,เทียนดำ
372,เทียนดำหลวง
373,เทียนแดง
374,เทียนตากบ
375,เทียนตาตั๊กแตน
376,เทียนนา
377,เทียนน้ำ
378,เทียนบ้าน
379,เทียนเยาวพานี
380,เทียนสัตตบุษย์
381,แทงทวย
382,โทงเทง
383,ไทรย้อย
384,ไทรย้อยใบทู่
385,นนทรี
386,นมควาย
387,นมงัว
388,นมตำเลีย
389,นมนาง
390,นมแมว
391,นมสวรรค์
392,น้อยหน่า
393,น้อยโหน่ง
394,นางแย้ม
395,น้ำเต้า
396,น้ำเต้าต้น
397,น้ำนมราชสีห์
398,น้ำนมราชสีห์เล็ก
399,นิลบล
400,นุ่น
401,เนระพูสีเทศ
402,เนระพูสีไทย
403,เนียม
404,เนียมหูเสือ
405,โนรา
406,บวบขม
407,บวบหอม
408,บวบเหลี่ยม
409,บอน
410,บอระเพ็ด
411,บัวจงกลนี
412,บัวบก
413,บัวเผื่อน
414,บัวหลวง
415,บานบุรี
416,บานบุรีม่วง
417,บานไม่รู้โรย
418,บานเย็น
419,บุก
420,บุกรอ
421,บุกอีรอกเขา
422,บุนนาค
423,ใบก้นปิด
424,ใบนาก
425,ใบระบาด
426,ปรงเขา
427,ปรงญี่ปุ่น
428,ปรงทะเล
429,ปรงป่า
430,ประดู่
431,ประดู่บ้าน
432,ประทัดใหญ่
433,ประยงค์
434,ประยงค์ป่า
435,ปรู๋
436,ปลาไหลเผือก
437,ปอกระเจา
438,ปอแก้ว
439,ปอขี้ตุ่น
440,ปอทะเล
441,ปอเทือง
442,ปอบิด
443,ปอฝ้าย
444,ปอมุก
445,ปอหมัน
446,ป่าน
447,ป่านมนิลา
448,ปีบ
449,เป่ยเช่า
450,เปราะป่า
451,เปราะหอม
452,เปล้าน้อย
453,เปล้าน้ำเงิน
454,เปล้าใหญ่
455,แปบ
456,แป๊ะก๊วย
457,แป๊ะตำปึง
458,โป่งมดง่าม
459,โป๊ยกั๊ก
460,โปรงขาว
461,โปร่งฟ้า
462,ผกากรอง
463,ผลาญศัตรู
464,ผักกะเฉด
465,ผักกะโฉม
466,ผักกะสัง
467,ผักกาดขาว
468,ผักกาดเขียว
469,ผักกาดแดง
470,ผักกาดนก
471,ผักกาดน้ำ
472,ผักกาดหอม
473,ผักขวง
474,ผักขาเขียด
475,ผักแขยง
476,ผักโขม
477,ผักโขมจีน
478,ผักโขมใบแดง
479,ผักโขมหนาม
480,ผักโขมหิน
481,ผักคราดหัวแหวน
482,ผักคะน้า
483,ผักเค็ด
484,ผักชี
485,ผักชีฝรั่ง
486,ผักชีล้อม
487,ผักตบไทย
488,ผักบุ้ง
489,ผักบุ้งขัน
490,ผักบุ้งทะเล
491,ผักบุ้งร้วม
492,ผักบุ้งรั้ว
493,ผักเบี้ยเล็ก
494,ผักเบี้ยหิน
495,ผักเบี้ยใหญ่
496,ผักปลังขาว
497,ผักปลาบ
498,ผักปอด
499,ผักเป็ดแดง
500,ผักเป็ดไทย
501,ผักแผ่วขาว
502,ผักแผ่วแดง
503,ผักไผ่น้ำ
504,ผักสาบ
505,ผักเสี้ยน
506,ผักเสี้ยนป่า
507,ผักเสี้ยนผี
508,ผักหนาม
509,ผักหวานบ้าน
510,ผีเสื้อหลวง
511,โผงเผง
512,ไผ่
513,ไผ่จีน
514,ไผ่สีสุก
515,ไผ่เหลือง
516,ฝอยทอง
517,ฝาง
518,ฝ้าย
519,ฝ้ายแดง
520,ฝ้ายเทศ
521,ฝิ่น
522,ฝิ่นต้น
523,แฝกหอม
524,พญาปล้องทอง
525,พญามือเหล็ก
526,พญามูลเหล็ก
527,พญายา
528,พญารากดำ
529,พญาไร้ใบ
530,พญาสัตตบรรณ
531,พนมสวรรค์
532,พนอง
533,พยอม
534,พรมคต
535,พรมมิ
536,พระจันทร์ครึ่งซีก
537,พระเจ้าห้าพระองค์
538,พระอินทร์โปรย
539,พริกขี้หนู
540,พริกชี้ฟ้า
541,พริกไทย
542,พริกป่า
543,พริกฝรั่ง
544,พริกหยวก
545,พริกหาง
546,พลอง
547,พลับพลา
548,พลับพลึง
549,พลับพลึงดอกแดง
550,พลับพลึงตีนเป็ด
551,พลู
552,พลูคาว
553,พังพวย
554,พิกุล
555,พิมเสนต้น
556,พิลังกาสา
557,พิษนาศน์
558,พุงแก
559,พุงดอ
560,พุดซ้อน
561,พุดซา
562,พุดตะแคง
563,พุดตาน
564,พุดฝรั่ง
565,พุดสวน
566,พุทธชาด
567,พุทธรักษา
568,เพกา
569,เพชรสังฆาต
570,แพงพวยฝรั่ง
571,โพธิ์
572,โพธิ์ทะเล
573,โพธิสัตว์
574,โพบาย
575,ไพล
576,ไพลดำ
577,ฟัก
578,ฟักข้าว
579,ฟักทอง
580,ฟักทองข้าวเจ้า
581,ฟันกระต่าย
582,ฟ้าทะลายโจร
583,แฟง
584,แฟบน้ำ
585,ไฟเดือนห้า
586,มดยอบ
587,มวกขาว
588,มวกแดง
589,มหาสดำน้อย
590,มหาหิงค์
591,มะกรูด
592,มะกล่ำตาช้าง
593,มะกล่ำตาหนู
594,มะกล่ำเผือก
595,มะกอก
596,มะกอกฝรั่ง
597,มะกา
598,มะกาเครือ
599,มะเกลือ
600,มะขวิด
601,มะขาม
602,มะขามแขก
603,มะขามเครือ
604,มะขามเทศ
605,มะขามป้อม
606,มะเขือขื่น
607,มะเขือเทศ
608,มะเขือเปราะ
609,มะเขือพวง
610,มะเขือยาว
611,มะคังแดง
612,มะค่าแต้
613,มะค่าโมง
614,มะคำไก่
615,มะคำดีควาย
616,มะเค็ด
617,มะซาง
618,มะดัน
619,มะดูก
620,มะเดื่อดิน
621,มะเดื่อปล้อง
622,มะเดือยขี้หนอน
623,มะเดื่อหอม
624,มะเดื่ออุทุมพร
625,มะตาด
626,มะตูม
627,มะนาว
628,มะนาวควาย
629,มะนาวเทศ
630,มะนาวผี
631,มะนาวฝรั่ง
632,มะปราง
633,มะปริง
634,มะผู้มะเมีย
635,มะพร้าว
636,น้ำมะพร้าว
637,มะพร้าวเต่า
638,มะพร้าวหัวลิง
639,มะพลับ
640,มะพูด
641,มะเฟือง
642,มะแฟน
643,มะไฟ
644,มะม่วง
645,มะม่วงคัน
646,มะม่วงป่า
647,มะม่วงหิมพานต์
648,มะเม่าขน
649,มะยม
650,มะเยา
651,มะระขี้นก
652,มะรุม
653,มะละกอ
654,มะลิ
655,มะลิวัลย์
656,มะแว้งเครือ
657,มะแว้งต้น
658,มะสัง
659,มะหวด
660,มะหาด
661,มะเหลี่ยมหิน
662,มะอึก
663,มะฮอกกานีใบเล็ก
664,มังคุด
665,มันแกว
666,มันเทศ
667,มันฝรั่ง
668,มันสำปะหลัง
669,มั่วอึ๊ง
670,ม้ากระทืบโรง
671,ม้าแม่ก่ำ
672,มือพระนารายณ์
673,แมงกะแซง
674,แมงลัก
675,แมงลักคา
676,โมกมัน
677,โมกหลวง
678,ไม้เท้ายายม่อม
679,ไมยราบ
680,ไมยราบยักษ์
681,ลูกยอ
682,ยางน่อง
683,ยางน่องเครือ
684,ย่านาง
685,ย่านางแดง
686,ยาสูบ
687,ยี่โถ
